id_new;IdCase;msgFlow;concept:name;msgInstanceId;msgType;org:group;time:timestamp;eventType
2828;case_177;Travel;Book Received;Travel_296;receive;TravelAgency;2021-06-16 12:08:20.190000+02:00;notification
2828;case_177;Payment;Payment Received;Payment_297;receive;TravelAgency;2021-06-16 12:08:23.871000+02:00;notification
2828;case_177;Confirmation;Confirm Booking;Confirmation_298;send;TravelAgency;2021-06-16 12:08:24.403000+02:00;
2828;case_177;Confirmation;Booking Confirmed;Confirmation_298;send;TravelAgency;2021-06-16 12:08:24.403000+02:00;
2828;case_177;Offer;Make Travel Offer;Offer_295;send;TravelAgency;2021-06-16 12:08:31.195000+02:00;
2828;case_177;Offer;Check Travel Offer;Offer_295;send;TravelAgency;2021-06-16 12:08:31.195000+02:00;
2828;case_177;Ticket;Order Ticket;Ticket_299;send;TravelAgency;2021-06-16 12:08:35.897000+02:00;
2828;case_177;Ticket;Ticket Received;Ticket_299;send;TravelAgency;2021-06-16 12:08:35.897000+02:00;
2929;case_18;Offer;Make Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:30.263000+02:00;
2929;case_18;Offer;Check Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:30.263000+02:00;
2929;case_18;Offer;Make Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:33.065000+02:00;
2929;case_18;Offer;Check Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:33.065000+02:00;
2929;case_18;Offer;Make Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:34.108000+02:00;
2929;case_18;Offer;Check Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:34.108000+02:00;
2929;case_18;Offer;Make Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:37.856000+02:00;
2929;case_18;Offer;Check Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:37.856000+02:00;
2929;case_18;Offer;Make Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:50.558000+02:00;
2929;case_18;Offer;Check Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:03:50.558000+02:00;
2929;case_18;Travel;Book Received;Travel_31;receive;TravelAgency;2021-06-16 11:03:56.897000+02:00;notification
2929;case_18;Payment;Payment Received;Payment_32;receive;TravelAgency;2021-06-16 11:04:07.548000+02:00;notification
2929;case_18;Confirmation;Confirm Booking;Confirmation_33;send;TravelAgency;2021-06-16 11:04:14.158000+02:00;
2929;case_18;Confirmation;Booking Confirmed;Confirmation_33;send;TravelAgency;2021-06-16 11:04:14.158000+02:00;
2929;case_18;Offer;Make Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:04:20.891000+02:00;
2929;case_18;Offer;Check Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:04:20.891000+02:00;
2929;case_18;Ticket;Order Ticket;Ticket_34;send;TravelAgency;2021-06-16 11:04:25.609000+02:00;
2929;case_18;Ticket;Ticket Received;Ticket_34;send;TravelAgency;2021-06-16 11:04:25.609000+02:00;
2929;case_18;Offer;Make Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:04:35.873000+02:00;
2929;case_18;Offer;Check Travel Offer;Offer_30;send;TravelAgency;2021-06-16 11:04:35.873000+02:00;
3030;case_180;Offer;Make Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:08:52.787000+02:00;
3030;case_180;Offer;Check Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:08:52.787000+02:00;
3030;case_180;Offer;Make Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:09:02.415000+02:00;
3030;case_180;Offer;Check Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:09:02.415000+02:00;
3030;case_180;Offer;Make Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:09:21.671000+02:00;
3030;case_180;Offer;Check Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:09:21.671000+02:00;
3030;case_180;Travel;Book Received;Travel_301;receive;TravelAgency;2021-06-16 12:09:41.263000+02:00;notification
3030;case_180;Offer;Make Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:09:45.072000+02:00;
3030;case_180;Offer;Check Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:09:45.072000+02:00;
3030;case_180;Payment;Payment Received;Payment_302;receive;TravelAgency;2021-06-16 12:09:53.147000+02:00;notification
3030;case_180;Confirmation;Confirm Booking;Confirmation_303;send;TravelAgency;2021-06-16 12:10:01.413000+02:00;
3030;case_180;Confirmation;Booking Confirmed;Confirmation_303;send;TravelAgency;2021-06-16 12:10:01.413000+02:00;
3030;case_180;Offer;Make Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:10:01.895000+02:00;
3030;case_180;Offer;Check Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:10:01.895000+02:00;
3030;case_180;Offer;Make Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:10:11.300000+02:00;
3030;case_180;Offer;Check Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:10:11.300000+02:00;
3030;case_180;Ticket;Order Ticket;Ticket_304;send;TravelAgency;2021-06-16 12:10:20.413000+02:00;
3030;case_180;Ticket;Ticket Received;Ticket_304;send;TravelAgency;2021-06-16 12:10:20.413000+02:00;
3030;case_180;Offer;Make Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:10:30.675000+02:00;
3030;case_180;Offer;Check Travel Offer;Offer_300;send;TravelAgency;2021-06-16 12:10:30.675000+02:00;
3131;case_183;Offer;Make Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:10:36.394000+02:00;
3131;case_183;Offer;Check Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:10:36.394000+02:00;
3131;case_183;Offer;Make Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:10:47.747000+02:00;
3131;case_183;Offer;Check Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:10:47.747000+02:00;
3131;case_183;Offer;Make Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:10:52.833000+02:00;
3131;case_183;Offer;Check Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:10:52.833000+02:00;
3131;case_183;Offer;Make Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:11:01.078000+02:00;
3131;case_183;Offer;Check Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:11:01.078000+02:00;
3131;case_183;Travel;Book Received;Travel_306;receive;TravelAgency;2021-06-16 12:11:16.981000+02:00;notification
3131;case_183;Payment;Payment Received;Payment_307;receive;TravelAgency;2021-06-16 12:11:17.866000+02:00;notification
3131;case_183;Confirmation;Confirm Booking;Confirmation_308;send;TravelAgency;2021-06-16 12:11:30.103000+02:00;
3131;case_183;Confirmation;Booking Confirmed;Confirmation_308;send;TravelAgency;2021-06-16 12:11:30.103000+02:00;
3131;case_183;Ticket;Order Ticket;Ticket_309;send;TravelAgency;2021-06-16 12:11:32.006000+02:00;
3131;case_183;Ticket;Ticket Received;Ticket_309;send;TravelAgency;2021-06-16 12:11:32.006000+02:00;
3131;case_183;Offer;Make Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:11:38.974000+02:00;
3131;case_183;Offer;Check Travel Offer;Offer_305;send;TravelAgency;2021-06-16 12:11:38.974000+02:00;
3232;case_186;Offer;Make Travel Offer;Offer_310;send;TravelAgency;2021-06-16 12:11:46.302000+02:00;
3232;case_186;Offer;Check Travel Offer;Offer_310;send;TravelAgency;2021-06-16 12:11:46.302000+02:00;
3232;case_186;Offer;Make Travel Offer;Offer_310;send;TravelAgency;2021-06-16 12:11:52.106000+02:00;
3232;case_186;Offer;Check Travel Offer;Offer_310;send;TravelAgency;2021-06-16 12:11:52.106000+02:00;
3232;case_186;Offer;Make Travel Offer;Offer_310;send;TravelAgency;2021-06-16 12:11:53.940000+02:00;
3232;case_186;Offer;Check Travel Offer;Offer_310;send;TravelAgency;2021-06-16 12:11:53.940000+02:00;
3232;case_186;Travel;Book Received;Travel_311;receive;TravelAgency;2021-06-16 12:11:54.831000+02:00;notification
3232;case_186;Payment;Payment Received;Payment_312;receive;TravelAgency;2021-06-16 12:12:10.837000+02:00;notification
3232;case_186;Confirmation;Confirm Booking;Confirmation_313;send;TravelAgency;2021-06-16 12:12:16.326000+02:00;
3232;case_186;Confirmation;Booking Confirmed;Confirmation_313;send;TravelAgency;2021-06-16 12:12:16.326000+02:00;
3232;case_186;Ticket;Order Ticket;Ticket_314;send;TravelAgency;2021-06-16 12:12:24.472000+02:00;
3232;case_186;Ticket;Ticket Received;Ticket_314;send;TravelAgency;2021-06-16 12:12:24.472000+02:00;
3333;case_189;Offer;Make Travel Offer;Offer_315;send;TravelAgency;2021-06-16 12:12:44.469000+02:00;
3333;case_189;Offer;Check Travel Offer;Offer_315;send;TravelAgency;2021-06-16 12:12:44.469000+02:00;
3333;case_189;Offer;Make Travel Offer;Offer_315;send;TravelAgency;2021-06-16 12:12:49.814000+02:00;
3333;case_189;Offer;Check Travel Offer;Offer_315;send;TravelAgency;2021-06-16 12:12:49.814000+02:00;
3333;case_189;Travel;Book Received;Travel_316;receive;TravelAgency;2021-06-16 12:13:05.800000+02:00;notification
3333;case_189;Payment;Payment Received;Payment_317;receive;TravelAgency;2021-06-16 12:13:23.486000+02:00;notification
3333;case_189;Offer;Make Travel Offer;Offer_315;send;TravelAgency;2021-06-16 12:13:30.916000+02:00;
3333;case_189;Offer;Check Travel Offer;Offer_315;send;TravelAgency;2021-06-16 12:13:30.916000+02:00;
3333;case_189;Confirmation;Confirm Booking;Confirmation_318;send;TravelAgency;2021-06-16 12:13:32.566000+02:00;
3333;case_189;Confirmation;Booking Confirmed;Confirmation_318;send;TravelAgency;2021-06-16 12:13:32.566000+02:00;
3333;case_189;Ticket;Order Ticket;Ticket_319;send;TravelAgency;2021-06-16 12:13:45.934000+02:00;
3333;case_189;Ticket;Ticket Received;Ticket_319;send;TravelAgency;2021-06-16 12:13:45.934000+02:00;
3333;case_189;Offer;Make Travel Offer;Offer_315;send;TravelAgency;2021-06-16 12:13:47.023000+02:00;
3333;case_189;Offer;Check Travel Offer;Offer_315;send;TravelAgency;2021-06-16 12:13:47.023000+02:00;
3434;case_192;Offer;Make Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:00.397000+02:00;
3434;case_192;Offer;Check Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:00.397000+02:00;
3434;case_192;Offer;Make Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:08.442000+02:00;
3434;case_192;Offer;Check Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:08.442000+02:00;
3434;case_192;Offer;Make Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:19.391000+02:00;
3434;case_192;Offer;Check Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:19.391000+02:00;
3434;case_192;Offer;Make Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:23.465000+02:00;
3434;case_192;Offer;Check Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:23.465000+02:00;
3434;case_192;Travel;Book Received;Travel_321;receive;TravelAgency;2021-06-16 12:14:36.021000+02:00;notification
3434;case_192;Offer;Make Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:47.899000+02:00;
3434;case_192;Offer;Check Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:14:47.899000+02:00;
3434;case_192;Payment;Payment Received;Payment_322;receive;TravelAgency;2021-06-16 12:15:04.853000+02:00;notification
3434;case_192;Confirmation;Confirm Booking;Confirmation_323;send;TravelAgency;2021-06-16 12:15:10.025000+02:00;
3434;case_192;Confirmation;Booking Confirmed;Confirmation_323;send;TravelAgency;2021-06-16 12:15:10.025000+02:00;
3434;case_192;Offer;Make Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:15:19.816000+02:00;
3434;case_192;Offer;Check Travel Offer;Offer_320;send;TravelAgency;2021-06-16 12:15:19.816000+02:00;
3434;case_192;Ticket;Order Ticket;Ticket_324;send;TravelAgency;2021-06-16 12:15:22.111000+02:00;
3434;case_192;Ticket;Ticket Received;Ticket_324;send;TravelAgency;2021-06-16 12:15:22.111000+02:00;
3535;case_195;Offer;Make Travel Offer;Offer_325;send;TravelAgency;2021-06-16 12:15:33.339000+02:00;
3535;case_195;Offer;Check Travel Offer;Offer_325;send;TravelAgency;2021-06-16 12:15:33.339000+02:00;
3535;case_195;Offer;Make Travel Offer;Offer_325;send;TravelAgency;2021-06-16 12:15:52.136000+02:00;
3535;case_195;Offer;Check Travel Offer;Offer_325;send;TravelAgency;2021-06-16 12:15:52.136000+02:00;
3535;case_195;Travel;Book Received;Travel_326;receive;TravelAgency;2021-06-16 12:16:01.902000+02:00;notification
3535;case_195;Payment;Payment Received;Payment_327;receive;TravelAgency;2021-06-16 12:16:07.775000+02:00;notification
3535;case_195;Offer;Make Travel Offer;Offer_325;send;TravelAgency;2021-06-16 12:16:12.609000+02:00;
3535;case_195;Offer;Check Travel Offer;Offer_325;send;TravelAgency;2021-06-16 12:16:12.609000+02:00;
3535;case_195;Confirmation;Confirm Booking;Confirmation_328;send;TravelAgency;2021-06-16 12:16:14.866000+02:00;
3535;case_195;Confirmation;Booking Confirmed;Confirmation_328;send;TravelAgency;2021-06-16 12:16:14.866000+02:00;
3535;case_195;Ticket;Order Ticket;Ticket_329;send;TravelAgency;2021-06-16 12:16:15.390000+02:00;
3535;case_195;Ticket;Ticket Received;Ticket_329;send;TravelAgency;2021-06-16 12:16:15.390000+02:00;
3535;case_195;Offer;Make Travel Offer;Offer_325;send;TravelAgency;2021-06-16 12:16:31.469000+02:00;
3535;case_195;Offer;Check Travel Offer;Offer_325;send;TravelAgency;2021-06-16 12:16:31.469000+02:00;
3636;case_198;Offer;Make Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:16:53.979000+02:00;
3636;case_198;Offer;Check Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:16:53.979000+02:00;
3636;case_198;Offer;Make Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:16:59.734000+02:00;
3636;case_198;Offer;Check Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:16:59.734000+02:00;
3636;case_198;Offer;Make Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:17:13.593000+02:00;
3636;case_198;Offer;Check Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:17:13.593000+02:00;
3636;case_198;Offer;Make Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:17:22.507000+02:00;
3636;case_198;Offer;Check Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:17:22.507000+02:00;
3636;case_198;Travel;Book Received;Travel_331;receive;TravelAgency;2021-06-16 12:17:39.303000+02:00;notification
3636;case_198;Payment;Payment Received;Payment_332;receive;TravelAgency;2021-06-16 12:17:49.399000+02:00;notification
3636;case_198;Confirmation;Confirm Booking;Confirmation_333;send;TravelAgency;2021-06-16 12:17:58.268000+02:00;
3636;case_198;Confirmation;Booking Confirmed;Confirmation_333;send;TravelAgency;2021-06-16 12:17:58.268000+02:00;
3636;case_198;Offer;Make Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:18:00.325000+02:00;
3636;case_198;Offer;Check Travel Offer;Offer_330;send;TravelAgency;2021-06-16 12:18:00.325000+02:00;
3636;case_198;Ticket;Order Ticket;Ticket_334;send;TravelAgency;2021-06-16 12:18:07.454000+02:00;
3636;case_198;Ticket;Ticket Received;Ticket_334;send;TravelAgency;2021-06-16 12:18:07.454000+02:00;
3737;case_201;Offer;Make Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:18:28.104000+02:00;
3737;case_201;Offer;Check Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:18:28.104000+02:00;
3737;case_201;Offer;Make Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:18:33.886000+02:00;
3737;case_201;Offer;Check Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:18:33.886000+02:00;
3737;case_201;Offer;Make Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:19:03.493000+02:00;
3737;case_201;Offer;Check Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:19:03.493000+02:00;
3737;case_201;Travel;Book Received;Travel_336;receive;TravelAgency;2021-06-16 12:19:08.468000+02:00;notification
3737;case_201;Payment;Payment Received;Payment_337;receive;TravelAgency;2021-06-16 12:19:13.393000+02:00;notification
3737;case_201;Offer;Make Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:19:20.279000+02:00;
3737;case_201;Offer;Check Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:19:20.279000+02:00;
3737;case_201;Confirmation;Confirm Booking;Confirmation_338;send;TravelAgency;2021-06-16 12:19:27.600000+02:00;
3737;case_201;Confirmation;Booking Confirmed;Confirmation_338;send;TravelAgency;2021-06-16 12:19:27.600000+02:00;
3737;case_201;Offer;Make Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:19:41.277000+02:00;
3737;case_201;Offer;Check Travel Offer;Offer_335;send;TravelAgency;2021-06-16 12:19:41.277000+02:00;
3737;case_201;Ticket;Order Ticket;Ticket_339;send;TravelAgency;2021-06-16 12:19:46.209000+02:00;
3737;case_201;Ticket;Ticket Received;Ticket_339;send;TravelAgency;2021-06-16 12:19:46.209000+02:00;
3838;case_204;Offer;Make Travel Offer;Offer_340;send;TravelAgency;2021-06-16 12:19:53.172000+02:00;
3838;case_204;Offer;Check Travel Offer;Offer_340;send;TravelAgency;2021-06-16 12:19:53.172000+02:00;
3838;case_204;Travel;Book Received;Travel_341;receive;TravelAgency;2021-06-16 12:19:56.688000+02:00;notification
3838;case_204;Payment;Payment Received;Payment_342;receive;TravelAgency;2021-06-16 12:20:00.923000+02:00;notification
3838;case_204;Offer;Make Travel Offer;Offer_340;send;TravelAgency;2021-06-16 12:20:04.514000+02:00;
3838;case_204;Offer;Check Travel Offer;Offer_340;send;TravelAgency;2021-06-16 12:20:04.514000+02:00;
3838;case_204;Confirmation;Confirm Booking;Confirmation_343;send;TravelAgency;2021-06-16 12:20:06.683000+02:00;
3838;case_204;Confirmation;Booking Confirmed;Confirmation_343;send;TravelAgency;2021-06-16 12:20:06.683000+02:00;
3838;case_204;Ticket;Order Ticket;Ticket_344;send;TravelAgency;2021-06-16 12:20:11.587000+02:00;
3838;case_204;Ticket;Ticket Received;Ticket_344;send;TravelAgency;2021-06-16 12:20:11.587000+02:00;
3939;case_207;Offer;Make Travel Offer;Offer_345;send;TravelAgency;2021-06-16 12:20:30.481000+02:00;
3939;case_207;Offer;Check Travel Offer;Offer_345;send;TravelAgency;2021-06-16 12:20:30.481000+02:00;
3939;case_207;Offer;Make Travel Offer;Offer_345;send;TravelAgency;2021-06-16 12:20:35.167000+02:00;
3939;case_207;Offer;Check Travel Offer;Offer_345;send;TravelAgency;2021-06-16 12:20:35.167000+02:00;
3939;case_207;Offer;Make Travel Offer;Offer_345;send;TravelAgency;2021-06-16 12:20:40.017000+02:00;
3939;case_207;Offer;Check Travel Offer;Offer_345;send;TravelAgency;2021-06-16 12:20:40.017000+02:00;
3939;case_207;Offer;Make Travel Offer;Offer_345;send;TravelAgency;2021-06-16 12:20:52.606000+02:00;
3939;case_207;Offer;Check Travel Offer;Offer_345;send;TravelAgency;2021-06-16 12:20:52.606000+02:00;
3939;case_207;Travel;Book Received;Travel_346;receive;TravelAgency;2021-06-16 12:20:59.495000+02:00;notification
3939;case_207;Payment;Payment Received;Payment_347;receive;TravelAgency;2021-06-16 12:21:06.129000+02:00;notification
3939;case_207;Confirmation;Confirm Booking;Confirmation_348;send;TravelAgency;2021-06-16 12:21:16.894000+02:00;
3939;case_207;Confirmation;Booking Confirmed;Confirmation_348;send;TravelAgency;2021-06-16 12:21:16.894000+02:00;
3939;case_207;Ticket;Order Ticket;Ticket_349;send;TravelAgency;2021-06-16 12:21:20.498000+02:00;
3939;case_207;Ticket;Ticket Received;Ticket_349;send;TravelAgency;2021-06-16 12:21:20.498000+02:00;
4040;case_21;Offer;Make Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:04:41.464000+02:00;
4040;case_21;Offer;Check Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:04:41.464000+02:00;
4040;case_21;Offer;Make Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:04:48.275000+02:00;
4040;case_21;Offer;Check Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:04:48.275000+02:00;
4040;case_21;Offer;Make Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:04:48.662000+02:00;
4040;case_21;Offer;Check Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:04:48.662000+02:00;
4040;case_21;Offer;Make Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:04:54.837000+02:00;
4040;case_21;Offer;Check Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:04:54.837000+02:00;
4040;case_21;Travel;Book Received;Travel_36;receive;TravelAgency;2021-06-16 11:05:06.476000+02:00;notification
4040;case_21;Offer;Make Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:05:10.753000+02:00;
4040;case_21;Offer;Check Travel Offer;Offer_35;send;TravelAgency;2021-06-16 11:05:10.753000+02:00;
4040;case_21;Payment;Payment Received;Payment_37;receive;TravelAgency;2021-06-16 11:05:18.651000+02:00;notification
4040;case_21;Confirmation;Confirm Booking;Confirmation_38;send;TravelAgency;2021-06-16 11:05:22.625000+02:00;
4040;case_21;Confirmation;Booking Confirmed;Confirmation_38;send;TravelAgency;2021-06-16 11:05:22.625000+02:00;
4040;case_21;Ticket;Order Ticket;Ticket_39;send;TravelAgency;2021-06-16 11:05:23.867000+02:00;
4040;case_21;Ticket;Ticket Received;Ticket_39;send;TravelAgency;2021-06-16 11:05:23.867000+02:00;
4141;case_210;Offer;Make Travel Offer;Offer_350;send;TravelAgency;2021-06-16 12:21:45.716000+02:00;
4141;case_210;Offer;Check Travel Offer;Offer_350;send;TravelAgency;2021-06-16 12:21:45.716000+02:00;
4141;case_210;Offer;Make Travel Offer;Offer_350;send;TravelAgency;2021-06-16 12:22:17.625000+02:00;
4141;case_210;Offer;Check Travel Offer;Offer_350;send;TravelAgency;2021-06-16 12:22:17.625000+02:00;
4141;case_210;Travel;Book Received;Travel_351;receive;TravelAgency;2021-06-16 12:22:24.762000+02:00;notification
4141;case_210;Payment;Payment Received;Payment_352;receive;TravelAgency;2021-06-16 12:22:25.222000+02:00;notification
4141;case_210;Confirmation;Confirm Booking;Confirmation_353;send;TravelAgency;2021-06-16 12:22:25.512000+02:00;
4141;case_210;Confirmation;Booking Confirmed;Confirmation_353;send;TravelAgency;2021-06-16 12:22:25.512000+02:00;
4141;case_210;Offer;Make Travel Offer;Offer_350;send;TravelAgency;2021-06-16 12:22:33.269000+02:00;
4141;case_210;Offer;Check Travel Offer;Offer_350;send;TravelAgency;2021-06-16 12:22:33.269000+02:00;
4141;case_210;Ticket;Order Ticket;Ticket_354;send;TravelAgency;2021-06-16 12:22:35.912000+02:00;
4141;case_210;Ticket;Ticket Received;Ticket_354;send;TravelAgency;2021-06-16 12:22:35.912000+02:00;
4242;case_213;Offer;Make Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:22:44.317000+02:00;
4242;case_213;Offer;Check Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:22:44.317000+02:00;
4242;case_213;Offer;Make Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:22:50.101000+02:00;
4242;case_213;Offer;Check Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:22:50.101000+02:00;
4242;case_213;Offer;Make Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:23:12.768000+02:00;
4242;case_213;Offer;Check Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:23:12.768000+02:00;
4242;case_213;Travel;Book Received;Travel_356;receive;TravelAgency;2021-06-16 12:23:20.587000+02:00;notification
4242;case_213;Payment;Payment Received;Payment_357;receive;TravelAgency;2021-06-16 12:23:29.914000+02:00;notification
4242;case_213;Confirmation;Confirm Booking;Confirmation_358;send;TravelAgency;2021-06-16 12:23:37.507000+02:00;
4242;case_213;Confirmation;Booking Confirmed;Confirmation_358;send;TravelAgency;2021-06-16 12:23:37.507000+02:00;
4242;case_213;Offer;Make Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:23:44.378000+02:00;
4242;case_213;Offer;Check Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:23:44.378000+02:00;
4242;case_213;Offer;Make Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:23:58.200000+02:00;
4242;case_213;Offer;Check Travel Offer;Offer_355;send;TravelAgency;2021-06-16 12:23:58.200000+02:00;
4242;case_213;Ticket;Order Ticket;Ticket_359;send;TravelAgency;2021-06-16 12:23:58.531000+02:00;
4242;case_213;Ticket;Ticket Received;Ticket_359;send;TravelAgency;2021-06-16 12:23:58.531000+02:00;
4343;case_216;Offer;Make Travel Offer;Offer_360;send;TravelAgency;2021-06-16 12:24:08.763000+02:00;
4343;case_216;Offer;Check Travel Offer;Offer_360;send;TravelAgency;2021-06-16 12:24:08.763000+02:00;
4343;case_216;Offer;Make Travel Offer;Offer_360;send;TravelAgency;2021-06-16 12:24:14.493000+02:00;
4343;case_216;Offer;Check Travel Offer;Offer_360;send;TravelAgency;2021-06-16 12:24:14.493000+02:00;
4343;case_216;Travel;Book Received;Travel_361;receive;TravelAgency;2021-06-16 12:24:42.943000+02:00;notification
4343;case_216;Offer;Make Travel Offer;Offer_360;send;TravelAgency;2021-06-16 12:24:46.937000+02:00;
4343;case_216;Offer;Check Travel Offer;Offer_360;send;TravelAgency;2021-06-16 12:24:46.937000+02:00;
4343;case_216;Payment;Payment Received;Payment_362;receive;TravelAgency;2021-06-16 12:24:47.903000+02:00;notification
4343;case_216;Confirmation;Confirm Booking;Confirmation_363;send;TravelAgency;2021-06-16 12:24:48.897000+02:00;
4343;case_216;Confirmation;Booking Confirmed;Confirmation_363;send;TravelAgency;2021-06-16 12:24:48.897000+02:00;
4343;case_216;Offer;Make Travel Offer;Offer_360;send;TravelAgency;2021-06-16 12:24:59.342000+02:00;
4343;case_216;Offer;Check Travel Offer;Offer_360;send;TravelAgency;2021-06-16 12:24:59.342000+02:00;
4343;case_216;Ticket;Order Ticket;Ticket_364;send;TravelAgency;2021-06-16 12:25:01.268000+02:00;
4343;case_216;Ticket;Ticket Received;Ticket_364;send;TravelAgency;2021-06-16 12:25:01.268000+02:00;
4444;case_219;Offer;Make Travel Offer;Offer_365;send;TravelAgency;2021-06-16 12:25:16.793000+02:00;
4444;case_219;Offer;Check Travel Offer;Offer_365;send;TravelAgency;2021-06-16 12:25:16.793000+02:00;
4444;case_219;Offer;Make Travel Offer;Offer_365;send;TravelAgency;2021-06-16 12:25:33.400000+02:00;
4444;case_219;Offer;Check Travel Offer;Offer_365;send;TravelAgency;2021-06-16 12:25:33.400000+02:00;
4444;case_219;Travel;Book Received;Travel_366;receive;TravelAgency;2021-06-16 12:25:51.462000+02:00;notification
4444;case_219;Offer;Make Travel Offer;Offer_365;send;TravelAgency;2021-06-16 12:25:54.826000+02:00;
4444;case_219;Offer;Check Travel Offer;Offer_365;send;TravelAgency;2021-06-16 12:25:54.826000+02:00;
4444;case_219;Payment;Payment Received;Payment_367;receive;TravelAgency;2021-06-16 12:26:01.068000+02:00;notification
4444;case_219;Confirmation;Confirm Booking;Confirmation_368;send;TravelAgency;2021-06-16 12:26:07.992000+02:00;
4444;case_219;Confirmation;Booking Confirmed;Confirmation_368;send;TravelAgency;2021-06-16 12:26:07.992000+02:00;
4444;case_219;Ticket;Order Ticket;Ticket_369;send;TravelAgency;2021-06-16 12:26:14.776000+02:00;
