id_new;IdCase;eventType;concept:name;msgType;time:timestamp;msgInstanceId;msgFlow;org:group
2020;case_174;;Receive payment request;send;2021-06-16 16:37:21.704000+02:00;request_172;request;Zoo
2020;case_174;;Mail ZooClub magazine;;2021-06-16 16:37:31.961000+02:00;;;Zoo
2020;case_174;;Wait for payment;;2021-06-16 16:37:56.178000+02:00;;;Zoo
2020;case_174;notification;Payment confirmed;receive;2021-06-16 16:37:59.196000+02:00;account_173;account;Zoo
2020;case_174;;Deliver Zooclub card;send;2021-06-16 16:38:01.810000+02:00;card_175;card;Zoo
2121;case_178;start;Receive visitor information;receive;2021-06-16 16:38:15.576000+02:00;info_178;info;Zoo
2121;case_178;;Enter customer data into the system;;2021-06-16 16:38:24.168000+02:00;;;Zoo
2121;case_178;;Send request to billing department;;2021-06-16 16:38:26.335000+02:00;;;Zoo
2121;case_178;;Forward information to making department;;2021-06-16 16:38:27.864000+02:00;;;Zoo
2121;case_178;;Mail ZooClub magazine;;2021-06-16 16:38:31.089000+02:00;;;Zoo
2121;case_178;;Wait for payment;;2021-06-16 16:38:31.470000+02:00;;;Zoo
2121;case_178;;Send payment request;send;2021-06-16 16:38:38.065000+02:00;request_176;request;Zoo
2121;case_178;;Receive payment request;send;2021-06-16 16:38:38.065000+02:00;request_176;request;Zoo
2121;case_178;notification;Payment confirmed;receive;2021-06-16 16:38:56.530000+02:00;account_177;account;Zoo
2121;case_178;;Deliver Zooclub card;send;2021-06-16 16:38:57.610000+02:00;card_179;card;Zoo
2222;case_18;start;Receive visitor information;receive;2021-06-16 15:49:42.665000+02:00;info_18;info;Zoo
2222;case_18;;Enter customer data into the system;;2021-06-16 15:49:46.051000+02:00;;;Zoo
2222;case_18;;Forward information to making department;;2021-06-16 15:49:50.421000+02:00;;;Zoo
2222;case_18;;Send request to billing department;;2021-06-16 15:49:58.724000+02:00;;;Zoo
2222;case_18;;Wait for payment;;2021-06-16 15:50:07.073000+02:00;;;Zoo
2222;case_18;;Send payment request;send;2021-06-16 15:50:09.342000+02:00;request_16;request;Zoo
2222;case_18;;Receive payment request;send;2021-06-16 15:50:09.342000+02:00;request_16;request;Zoo
2222;case_18;;Mail ZooClub magazine;;2021-06-16 15:50:15.476000+02:00;;;Zoo
2222;case_18;notification;Payment confirmed;receive;2021-06-16 15:50:36.995000+02:00;account_17;account;Zoo
2222;case_18;;Deliver Zooclub card;send;2021-06-16 15:50:37.062000+02:00;card_19;card;Zoo
2323;case_182;start;Receive visitor information;receive;2021-06-16 16:39:12.340000+02:00;info_182;info;Zoo
2323;case_182;;Enter customer data into the system;;2021-06-16 16:39:15.188000+02:00;;;Zoo
2323;case_182;;Forward information to making department;;2021-06-16 16:39:21.820000+02:00;;;Zoo
2323;case_182;;Mail ZooClub magazine;;2021-06-16 16:39:39.579000+02:00;;;Zoo
2323;case_182;;Send request to billing department;;2021-06-16 16:39:43.724000+02:00;;;Zoo
2323;case_182;;Send payment request;send;2021-06-16 16:39:48.062000+02:00;request_180;request;Zoo
2323;case_182;;Receive payment request;send;2021-06-16 16:39:48.062000+02:00;request_180;request;Zoo
2323;case_182;;Wait for payment;;2021-06-16 16:39:57.200000+02:00;;;Zoo
2323;case_182;notification;Payment confirmed;receive;2021-06-16 16:40:16.749000+02:00;account_181;account;Zoo
2323;case_182;;Deliver Zooclub card;send;2021-06-16 16:40:22.729000+02:00;card_183;card;Zoo
2424;case_186;start;Receive visitor information;receive;2021-06-16 16:40:46.646000+02:00;info_186;info;Zoo
2424;case_186;;Enter customer data into the system;;2021-06-16 16:40:50.709000+02:00;;;Zoo
2424;case_186;;Send request to billing department;;2021-06-16 16:40:52.375000+02:00;;;Zoo
2424;case_186;;Forward information to making department;;2021-06-16 16:41:00.847000+02:00;;;Zoo
2424;case_186;;Mail ZooClub magazine;;2021-06-16 16:41:01.221000+02:00;;;Zoo
2424;case_186;;Wait for payment;;2021-06-16 16:41:08.900000+02:00;;;Zoo
2424;case_186;;Send payment request;send;2021-06-16 16:41:09.351000+02:00;request_184;request;Zoo
2424;case_186;;Receive payment request;send;2021-06-16 16:41:09.351000+02:00;request_184;request;Zoo
2424;case_186;notification;Payment confirmed;receive;2021-06-16 16:41:24.501000+02:00;account_185;account;Zoo
2424;case_186;;Deliver Zooclub card;send;2021-06-16 16:41:25.712000+02:00;card_187;card;Zoo
2525;case_190;start;Receive visitor information;receive;2021-06-16 16:41:51.835000+02:00;info_190;info;Zoo
2525;case_190;;Enter customer data into the system;;2021-06-16 16:41:58.214000+02:00;;;Zoo
2525;case_190;;Send request to billing department;;2021-06-16 16:42:05.108000+02:00;;;Zoo
2525;case_190;;Forward information to making department;;2021-06-16 16:42:07.740000+02:00;;;Zoo
2525;case_190;;Mail ZooClub magazine;;2021-06-16 16:42:12.544000+02:00;;;Zoo
2525;case_190;;Wait for payment;;2021-06-16 16:42:14.714000+02:00;;;Zoo
2525;case_190;;Send payment request;send;2021-06-16 16:42:20.054000+02:00;request_188;request;Zoo
2525;case_190;;Receive payment request;send;2021-06-16 16:42:20.054000+02:00;request_188;request;Zoo
2525;case_190;notification;Payment confirmed;receive;2021-06-16 16:42:35.917000+02:00;account_189;account;Zoo
2525;case_190;;Deliver Zooclub card;send;2021-06-16 16:42:38.207000+02:00;card_191;card;Zoo
2626;case_194;start;Receive visitor information;receive;2021-06-16 16:43:06.825000+02:00;info_194;info;Zoo
2626;case_194;;Enter customer data into the system;;2021-06-16 16:43:09.987000+02:00;;;Zoo
2626;case_194;;Forward information to making department;;2021-06-16 16:43:11.294000+02:00;;;Zoo
2626;case_194;;Send request to billing department;;2021-06-16 16:43:16.013000+02:00;;;Zoo
2626;case_194;;Mail ZooClub magazine;;2021-06-16 16:43:17.911000+02:00;;;Zoo
2626;case_194;;Send payment request;send;2021-06-16 16:43:20.292000+02:00;request_192;request;Zoo
2626;case_194;;Receive payment request;send;2021-06-16 16:43:20.292000+02:00;request_192;request;Zoo
2626;case_194;;Wait for payment;;2021-06-16 16:43:26.754000+02:00;;;Zoo
2626;case_194;notification;Payment confirmed;receive;2021-06-16 16:43:40.058000+02:00;account_193;account;Zoo
2626;case_194;;Deliver Zooclub card;send;2021-06-16 16:43:40.672000+02:00;card_195;card;Zoo
2727;case_198;start;Receive visitor information;receive;2021-06-16 16:44:03.329000+02:00;info_198;info;Zoo
2727;case_198;;Enter customer data into the system;;2021-06-16 16:44:05.042000+02:00;;;Zoo
2727;case_198;;Send request to billing department;;2021-06-16 16:44:05.258000+02:00;;;Zoo
2727;case_198;;Forward information to making department;;2021-06-16 16:44:05.919000+02:00;;;Zoo
2727;case_198;;Mail ZooClub magazine;;2021-06-16 16:44:06.257000+02:00;;;Zoo
2727;case_198;;Send payment request;send;2021-06-16 16:44:06.314000+02:00;request_196;request;Zoo
2727;case_198;;Receive payment request;send;2021-06-16 16:44:06.314000+02:00;request_196;request;Zoo
2727;case_198;;Wait for payment;;2021-06-16 16:44:18.443000+02:00;;;Zoo
2727;case_198;notification;Payment confirmed;receive;2021-06-16 16:44:30.753000+02:00;account_197;account;Zoo
2727;case_198;;Deliver Zooclub card;send;2021-06-16 16:44:31.672000+02:00;card_199;card;Zoo
2828;case_2;start;Receive visitor information;receive;2021-06-16 15:44:37.418000+02:00;info_2;info;Zoo
2828;case_2;;Enter customer data into the system;;2021-06-16 15:44:44.542000+02:00;;;Zoo
2828;case_2;;Send request to billing department;;2021-06-16 15:44:49.165000+02:00;;;Zoo
2828;case_2;;Forward information to making department;;2021-06-16 15:45:03.168000+02:00;;;Zoo
2828;case_2;;Mail ZooClub magazine;;2021-06-16 15:45:12.215000+02:00;;;Zoo
2828;case_2;;Send payment request;send;2021-06-16 15:45:19.753000+02:00;request_0;request;Zoo
2828;case_2;;Receive payment request;send;2021-06-16 15:45:19.753000+02:00;request_0;request;Zoo
2828;case_2;;Wait for payment;;2021-06-16 15:45:24.069000+02:00;;;Zoo
2828;case_2;notification;Payment confirmed;receive;2021-06-16 15:45:38.977000+02:00;account_1;account;Zoo
2828;case_2;;Deliver Zooclub card;send;2021-06-16 15:45:40.301000+02:00;card_3;card;Zoo
2929;case_202;start;Receive visitor information;receive;2021-06-16 16:44:55.289000+02:00;info_202;info;Zoo
2929;case_202;;Enter customer data into the system;;2021-06-16 16:44:59.316000+02:00;;;Zoo
2929;case_202;;Forward information to making department;;2021-06-16 16:45:02.555000+02:00;;;Zoo
2929;case_202;;Send request to billing department;;2021-06-16 16:45:08.503000+02:00;;;Zoo
2929;case_202;;Mail ZooClub magazine;;2021-06-16 16:45:12.195000+02:00;;;Zoo
2929;case_202;;Wait for payment;;2021-06-16 16:45:16.281000+02:00;;;Zoo
2929;case_202;;Send payment request;send;2021-06-16 16:45:23.750000+02:00;request_200;request;Zoo
2929;case_202;;Receive payment request;send;2021-06-16 16:45:23.750000+02:00;request_200;request;Zoo
2929;case_202;notification;Payment confirmed;receive;2021-06-16 16:45:36.660000+02:00;account_201;account;Zoo
2929;case_202;;Deliver Zooclub card;send;2021-06-16 16:45:39.703000+02:00;card_203;card;Zoo
3030;case_206;start;Receive visitor information;receive;2021-06-16 16:46:05.445000+02:00;info_206;info;Zoo
3030;case_206;;Enter customer data into the system;;2021-06-16 16:46:07.137000+02:00;;;Zoo
3030;case_206;;Forward information to making department;;2021-06-16 16:46:10.495000+02:00;;;Zoo
3030;case_206;;Mail ZooClub magazine;;2021-06-16 16:46:14.526000+02:00;;;Zoo
3030;case_206;;Send request to billing department;;2021-06-16 16:46:19.570000+02:00;;;Zoo
3030;case_206;;Wait for payment;;2021-06-16 16:46:22.107000+02:00;;;Zoo
3030;case_206;;Send payment request;send;2021-06-16 16:46:22.114000+02:00;request_204;request;Zoo
3030;case_206;;Receive payment request;send;2021-06-16 16:46:22.114000+02:00;request_204;request;Zoo
3030;case_206;notification;Payment confirmed;receive;2021-06-16 16:46:31.815000+02:00;account_205;account;Zoo
3030;case_206;;Deliver Zooclub card;send;2021-06-16 16:46:40.347000+02:00;card_207;card;Zoo
3131;case_210;start;Receive visitor information;receive;2021-06-16 16:46:56.850000+02:00;info_210;info;Zoo
3131;case_210;;Enter customer data into the system;;2021-06-16 16:47:08.260000+02:00;;;Zoo
3131;case_210;;Send request to billing department;;2021-06-16 16:47:08.637000+02:00;;;Zoo
3131;case_210;;Forward information to making department;;2021-06-16 16:47:16.286000+02:00;;;Zoo
3131;case_210;;Send payment request;send;2021-06-16 16:47:25.848000+02:00;request_208;request;Zoo
3131;case_210;;Receive payment request;send;2021-06-16 16:47:25.848000+02:00;request_208;request;Zoo
3131;case_210;;Mail ZooClub magazine;;2021-06-16 16:47:28.831000+02:00;;;Zoo
3131;case_210;;Wait for payment;;2021-06-16 16:47:44.521000+02:00;;;Zoo
3131;case_210;notification;Payment confirmed;receive;2021-06-16 16:47:54.850000+02:00;account_209;account;Zoo
3131;case_210;;Deliver Zooclub card;send;2021-06-16 16:47:56.850000+02:00;card_211;card;Zoo
3232;case_214;start;Receive visitor information;receive;2021-06-16 16:48:17.274000+02:00;info_214;info;Zoo
3232;case_214;;Enter customer data into the system;;2021-06-16 16:48:18.130000+02:00;;;Zoo
3232;case_214;;Forward information to making department;;2021-06-16 16:48:23.136000+02:00;;;Zoo
3232;case_214;;Mail ZooClub magazine;;2021-06-16 16:48:34.033000+02:00;;;Zoo
3232;case_214;;Send request to billing department;;2021-06-16 16:48:34.085000+02:00;;;Zoo
3232;case_214;;Send payment request;send;2021-06-16 16:48:36.895000+02:00;request_212;request;Zoo
3232;case_214;;Receive payment request;send;2021-06-16 16:48:36.895000+02:00;request_212;request;Zoo
3232;case_214;;Wait for payment;;2021-06-16 16:48:42.220000+02:00;;;Zoo
3232;case_214;notification;Payment confirmed;receive;2021-06-16 16:49:01.772000+02:00;account_213;account;Zoo
3232;case_214;;Deliver Zooclub card;send;2021-06-16 16:49:03.873000+02:00;card_215;card;Zoo
3333;case_218;start;Receive visitor information;receive;2021-06-16 16:49:36.946000+02:00;info_218;info;Zoo
3333;case_218;;Enter customer data into the system;;2021-06-16 16:49:37.412000+02:00;;;Zoo
3333;case_218;;Send request to billing department;;2021-06-16 16:49:38.107000+02:00;;;Zoo
3333;case_218;;Forward information to making department;;2021-06-16 16:49:49.244000+02:00;;;Zoo
3333;case_218;;Wait for payment;;2021-06-16 16:50:01.613000+02:00;;;Zoo
3333;case_218;;Send payment request;send;2021-06-16 16:50:06.982000+02:00;request_216;request;Zoo
3333;case_218;;Receive payment request;send;2021-06-16 16:50:06.982000+02:00;request_216;request;Zoo
3333;case_218;;Mail ZooClub magazine;;2021-06-16 16:50:20.536000+02:00;;;Zoo
3333;case_218;notification;Payment confirmed;receive;2021-06-16 16:50:28.937000+02:00;account_217;account;Zoo
3333;case_218;;Deliver Zooclub card;send;2021-06-16 16:50:31.811000+02:00;card_219;card;Zoo
3434;case_22;start;Receive visitor information;receive;2021-06-16 15:50:54.062000+02:00;info_22;info;Zoo
3434;case_22;;Enter customer data into the system;;2021-06-16 15:50:57.080000+02:00;;;Zoo
3434;case_22;;Send request to billing department;;2021-06-16 15:51:04.741000+02:00;;;Zoo
3434;case_22;;Forward information to making department;;2021-06-16 15:51:17.624000+02:00;;;Zoo
3434;case_22;;Mail ZooClub magazine;;2021-06-16 15:51:19.536000+02:00;;;Zoo
3434;case_22;;Send payment request;send;2021-06-16 15:51:21.836000+02:00;request_20;request;Zoo
3434;case_22;;Receive payment request;send;2021-06-16 15:51:21.836000+02:00;request_20;request;Zoo
3434;case_22;;Wait for payment;;2021-06-16 15:51:24.552000+02:00;;;Zoo
3434;case_22;notification;Payment confirmed;receive;2021-06-16 15:51:41.982000+02:00;account_21;account;Zoo
3434;case_22;;Deliver Zooclub card;send;2021-06-16 15:51:44.552000+02:00;card_23;card;Zoo
3535;case_222;start;Receive visitor information;receive;2021-06-16 16:50:53.072000+02:00;info_222;info;Zoo
3535;case_222;;Enter customer data into the system;;2021-06-16 16:51:03.913000+02:00;;;Zoo
3535;case_222;;Forward information to making department;;2021-06-16 16:51:05.399000+02:00;;;Zoo
3535;case_222;;Send request to billing department;;2021-06-16 16:51:07.779000+02:00;;;Zoo
3535;case_222;;Mail ZooClub magazine;;2021-06-16 16:51:13.274000+02:00;;;Zoo
3535;case_222;;Send payment request;send;2021-06-16 16:51:16.646000+02:00;request_220;request;Zoo
3535;case_222;;Receive payment request;send;2021-06-16 16:51:16.646000+02:00;request_220;request;Zoo
3535;case_222;;Wait for payment;;2021-06-16 16:51:21.686000+02:00;;;Zoo
3535;case_222;notification;Payment confirmed;receive;2021-06-16 16:51:34.001000+02:00;account_221;account;Zoo
3535;case_222;;Deliver Zooclub card;send;2021-06-16 16:51:35.734000+02:00;card_223;card;Zoo
3636;case_226;start;Receive visitor information;receive;2021-06-16 16:51:55.088000+02:00;info_226;info;Zoo
3636;case_226;;Enter customer data into the system;;2021-06-16 16:51:58.071000+02:00;;;Zoo
3636;case_226;;Forward information to making department;;2021-06-16 16:52:04.246000+02:00;;;Zoo
3636;case_226;;Mail ZooClub magazine;;2021-06-16 16:52:16.472000+02:00;;;Zoo
3636;case_226;;Send request to billing department;;2021-06-16 16:52:16.908000+02:00;;;Zoo
3636;case_226;;Send payment request;send;2021-06-16 16:52:23.279000+02:00;request_224;request;Zoo
3636;case_226;;Receive payment request;send;2021-06-16 16:52:23.279000+02:00;request_224;request;Zoo
3636;case_226;;Wait for payment;;2021-06-16 16:52:24.052000+02:00;;;Zoo
3636;case_226;notification;Payment confirmed;receive;2021-06-16 16:52:42.426000+02:00;account_225;account;Zoo
3636;case_226;;Deliver Zooclub card;send;2021-06-16 16:52:44.809000+02:00;card_227;card;Zoo
3737;case_230;start;Receive visitor information;receive;2021-06-16 16:53:08.453000+02:00;info_230;info;Zoo
3737;case_230;;Enter customer data into the system;;2021-06-16 16:53:16.933000+02:00;;;Zoo
3737;case_230;;Forward information to making department;;2021-06-16 16:53:20.228000+02:00;;;Zoo
3737;case_230;;Send request to billing department;;2021-06-16 16:53:24.695000+02:00;;;Zoo
3737;case_230;;Mail ZooClub magazine;;2021-06-16 16:53:28.800000+02:00;;;Zoo
3737;case_230;;Wait for payment;;2021-06-16 16:53:35.800000+02:00;;;Zoo
3737;case_230;;Send payment request;send;2021-06-16 16:53:36.671000+02:00;request_228;request;Zoo
3737;case_230;;Receive payment request;send;2021-06-16 16:53:36.671000+02:00;request_228;request;Zoo
3737;case_230;notification;Payment confirmed;receive;2021-06-16 16:53:50.318000+02:00;account_229;account;Zoo
3737;case_230;;Deliver Zooclub card;send;2021-06-16 16:53:51.247000+02:00;card_231;card;Zoo
3838;case_234;start;Receive visitor information;receive;2021-06-16 16:54:14.537000+02:00;info_234;info;Zoo
3838;case_234;;Enter customer data into the system;;2021-06-16 16:54:17.013000+02:00;;;Zoo
3838;case_234;;Forward information to making department;;2021-06-16 16:54:19.022000+02:00;;;Zoo
3838;case_234;;Send request to billing department;;2021-06-16 16:54:21.935000+02:00;;;Zoo
3838;case_234;;Mail ZooClub magazine;;2021-06-16 16:54:25.667000+02:00;;;Zoo
3838;case_234;;Wait for payment;;2021-06-16 16:54:28.561000+02:00;;;Zoo
3838;case_234;;Send payment request;send;2021-06-16 16:54:35.141000+02:00;request_232;request;Zoo
3838;case_234;;Receive payment request;send;2021-06-16 16:54:35.141000+02:00;request_232;request;Zoo
3838;case_234;notification;Payment confirmed;receive;2021-06-16 16:54:43.143000+02:00;account_233;account;Zoo
3838;case_234;;Deliver Zooclub card;send;2021-06-16 16:54:44.437000+02:00;card_235;card;Zoo
3939;case_238;start;Receive visitor information;receive;2021-06-16 16:55:07.298000+02:00;info_238;info;Zoo
3939;case_238;;Enter customer data into the system;;2021-06-16 16:55:20.971000+02:00;;;Zoo
3939;case_238;;Send request to billing department;;2021-06-16 16:55:22.566000+02:00;;;Zoo
3939;case_238;;Wait for payment;;2021-06-16 16:55:36.899000+02:00;;;Zoo
3939;case_238;;Forward information to making department;;2021-06-16 16:55:41.064000+02:00;;;Zoo
3939;case_238;;Send payment request;send;2021-06-16 16:55:49.213000+02:00;request_236;request;Zoo
3939;case_238;;Receive payment request;send;2021-06-16 16:55:49.213000+02:00;request_236;request;Zoo
3939;case_238;;Mail ZooClub magazine;;2021-06-16 16:56:08.771000+02:00;;;Zoo
3939;case_238;notification;Payment confirmed;receive;2021-06-16 16:56:17.310000+02:00;account_237;account;Zoo
3939;case_238;;Deliver Zooclub card;send;2021-06-16 16:56:22.156000+02:00;card_239;card;Zoo
4040;case_242;start;Receive visitor information;receive;2021-06-16 16:56:51.113000+02:00;info_242;info;Zoo
4040;case_242;;Enter customer data into the system;;2021-06-16 16:56:55.034000+02:00;;;Zoo
4040;case_242;;Send request to billing department;;2021-06-16 16:57:00.626000+02:00;;;Zoo
4040;case_242;;Forward information to making department;;2021-06-16 16:57:03.517000+02:00;;;Zoo
4040;case_242;;Mail ZooClub magazine;;2021-06-16 16:57:04.736000+02:00;;;Zoo
4040;case_242;;Wait for payment;;2021-06-16 16:57:05.894000+02:00;;;Zoo
4040;case_242;;Send payment request;send;2021-06-16 16:57:05.904000+02:00;request_240;request;Zoo
4040;case_242;;Receive payment request;send;2021-06-16 16:57:05.904000+02:00;request_240;request;Zoo
4040;case_242;notification;Payment confirmed;receive;2021-06-16 16:57:17.287000+02:00;account_241;account;Zoo
4040;case_242;;Deliver Zooclub card;send;2021-06-16 16:57:17.826000+02:00;card_243;card;Zoo
4141;case_246;start;Receive visitor information;receive;2021-06-16 16:57:46.719000+02:00;info_246;info;Zoo
4141;case_246;;Enter customer data into the system;;2021-06-16 16:57:46.818000+02:00;;;Zoo
4141;case_246;;Send request to billing department;;2021-06-16 16:57:51.288000+02:00;;;Zoo
4141;case_246;;Wait for payment;;2021-06-16 16:57:59.967000+02:00;;;Zoo
4141;case_246;;Send payment request;send;2021-06-16 16:58:06.207000+02:00;request_244;request;Zoo
4141;case_246;;Receive payment request;send;2021-06-16 16:58:06.207000+02:00;request_244;request;Zoo
4141;case_246;;Forward information to making department;;2021-06-16 16:58:15.088000+02:00;;;Zoo
4141;case_246;;Mail ZooClub magazine;;2021-06-16 16:58:16.174000+02:00;;;Zoo
4141;case_246;notification;Payment confirmed;receive;2021-06-16 16:58:18.023000+02:00;account_245;account;Zoo
4141;case_246;;Deliver Zooclub card;send;2021-06-16 16:58:22.162000+02:00;card_247;card;Zoo
4242;case_250;start;Receive visitor information;receive;2021-06-16 16:58:46.152000+02:00;info_250;info;Zoo
4242;case_250;;Enter customer data into the system;;2021-06-16 16:58:51.808000+02:00;;;Zoo
4242;case_250;;Forward information to making department;;2021-06-16 16:59:04.173000+02:00;;;Zoo
4242;case_250;;Send request to billing department;;2021-06-16 16:59:05.608000+02:00;;;Zoo
4242;case_250;;Mail ZooClub magazine;;2021-06-16 16:59:13.140000+02:00;;;Zoo
4242;case_250;;Send payment request;send;2021-06-16 16:59:18.317000+02:00;request_248;request;Zoo
4242;case_250;;Receive payment request;send;2021-06-16 16:59:18.317000+02:00;request_248;request;Zoo
4242;case_250;;Wait for payment;;2021-06-16 16:59:18.351000+02:00;;;Zoo
4242;case_250;notification;Payment confirmed;receive;2021-06-16 16:59:36.557000+02:00;account_249;account;Zoo
4242;case_250;;Deliver Zooclub card;send;2021-06-16 16:59:36.953000+02:00;card_251;card;Zoo
4343;case_254;start;Receive visitor information;receive;2021-06-16 17:00:02.958000+02:00;info_254;info;Zoo
4343;case_254;;Enter customer data into the system;;2021-06-16 17:00:07.464000+02:00;;;Zoo
4343;case_254;;Forward information to making department;;2021-06-16 17:00:13.726000+02:00;;;Zoo
4343;case_254;;Send request to billing department;;2021-06-16 17:00:17.720000+02:00;;;Zoo
4343;case_254;;Mail ZooClub magazine;;2021-06-16 17:00:24.066000+02:00;;;Zoo
4343;case_254;;Send payment request;send;2021-06-16 17:00:25.752000+02:00;request_252;request;Zoo
4343;case_254;;Receive payment request;send;2021-06-16 17:00:25.752000+02:00;request_252;request;Zoo
4343;case_254;;Wait for payment;;2021-06-16 17:00:31.713000+02:00;;;Zoo
4343;case_254;notification;Payment confirmed;receive;2021-06-16 17:00:40.960000+02:00;account_253;account;Zoo
4343;case_254;;Deliver Zooclub card;send;2021-06-16 17:00:42.481000+02:00;card_255;card;Zoo
4444;case_258;start;Receive visitor information;receive;2021-06-16 17:01:06.922000+02:00;info_258;info;Zoo
4444;case_258;;Enter customer data into the system;;2021-06-16 17:01:10.968000+02:00;;;Zoo
4444;case_258;;Send request to billing department;;2021-06-16 17:01:26.380000+02:00;;;Zoo
4444;case_258;;Wait for payment;;2021-06-16 17:01:41.994000+02:00;;;Zoo
4444;case_258;;Send payment request;send;2021-06-16 17:01:46.387000+02:00;request_256;request;Zoo
4444;case_258;;Receive payment request;send;2021-06-16 17:01:46.387000+02:00;request_256;request;Zoo
4444;case_258;;Forward information to making department;;2021-06-16 17:01:54.606000+02:00;;;Zoo
4444;case_258;;Mail ZooClub magazine;;2021-06-16 17:01:57.201000+02:00;;;Zoo
4444;case_258;notification;Payment confirmed;receive;2021-06-16 17:02:16.822000+02:00;account_257;account;Zoo
4444;case_258;;Deliver Zooclub card;send;2021-06-16 17:02:19.513000+02:00;card_259;card;Zoo
4545;case_26;start;Receive visitor information;receive;2021-06-16 15:52:09.334000+02:00;info_26;info;Zoo
4545;case_26;;Enter customer data into the system;;2021-06-16 15:52:18.417000+02:00;;;Zoo
4545;case_26;;Send request to billing department;;2021-06-16 15:52:21.857000+02:00;;;Zoo
4545;case_26;;Forward information to making department;;2021-06-16 15:52:25.105000+02:00;;;Zoo
4545;case_26;;Send payment request;send;2021-06-16 15:52:29.908000+02:00;request_24;request;Zoo
4545;case_26;;Receive payment request;send;2021-06-16 15:52:29.908000+02:00;request_24;request;Zoo
4545;case_26;;Wait for payment;;2021-06-16 15:52:34.838000+02:00;;;Zoo
4545;case_26;;Mail ZooClub magazine;;2021-06-16 15:52:42.635000+02:00;;;Zoo
4545;case_26;notification;Payment confirmed;receive;2021-06-16 15:53:00.071000+02:00;account_25;account;Zoo
4545;case_26;;Deliver Zooclub card;send;2021-06-16 15:53:04.582000+02:00;card_27;card;Zoo
4646;case_262;start;Receive visitor information;receive;2021-06-16 17:02:44.976000+02:00;info_262;info;Zoo
4646;case_262;;Enter customer data into the system;;2021-06-16 17:02:45.602000+02:00;;;Zoo
4646;case_262;;Forward information to making department;;2021-06-16 17:02:49.763000+02:00;;;Zoo
4646;case_262;;Mail ZooClub magazine;;2021-06-16 17:02:54.323000+02:00;;;Zoo
4646;case_262;;Send request to billing department;;2021-06-16 17:02:58.748000+02:00;;;Zoo
4646;case_262;;Wait for payment;;2021-06-16 17:03:06.081000+02:00;;;Zoo
4646;case_262;;Send payment request;send;2021-06-16 17:03:10.375000+02:00;request_260;request;Zoo
4646;case_262;;Receive payment request;send;2021-06-16 17:03:10.375000+02:00;request_260;request;Zoo
4646;case_262;notification;Payment confirmed;receive;2021-06-16 17:03:27.950000+02:00;account_261;account;Zoo
4646;case_262;;Deliver Zooclub card;send;2021-06-16 17:03:35.731000+02:00;card_263;card;Zoo
4747;case_266;start;Receive visitor information;receive;2021-06-16 17:03:52.988000+02:00;info_266;info;Zoo
4747;case_266;;Enter customer data into the system;;2021-06-16 17:04:00.005000+02:00;;;Zoo
4747;case_266;;Forward information to making department;;2021-06-16 17:04:06.621000+02:00;;;Zoo
4747;case_266;;Mail ZooClub magazine;;2021-06-16 17:04:13.355000+02:00;;;Zoo
4747;case_266;;Send request to billing department;;2021-06-16 17:04:13.534000+02:00;;;Zoo
4747;case_266;;Wait for payment;;2021-06-16 17:04:17.910000+02:00;;;Zoo
4747;case_266;;Send payment request;send;2021-06-16 17:04:18.020000+02:00;request_264;request;Zoo
4747;case_266;;Receive payment request;send;2021-06-16 17:04:18.020000+02:00;request_264;request;Zoo
4747;case_266;notification;Payment confirmed;receive;2021-06-16 17:04:36.649000+02:00;account_265;account;Zoo
4747;case_266;;Deliver Zooclub card;send;2021-06-16 17:04:38.764000+02:00;card_267;card;Zoo
4848;case_270;start;Receive visitor information;receive;2021-06-16 17:05:04.054000+02:00;info_270;info;Zoo
4848;case_270;;Enter customer data into the system;;2021-06-16 17:05:10.445000+02:00;;;Zoo
4848;case_270;;Send request to billing department;;2021-06-16 17:05:15.213000+02:00;;;Zoo
4848;case_270;;Forward information to making department;;2021-06-16 17:05:27.345000+02:00;;;Zoo
4848;case_270;;Mail ZooClub magazine;;2021-06-16 17:05:37.399000+02:00;;;Zoo
4848;case_270;;Send payment request;send;2021-06-16 17:05:49.031000+02:00;request_268;request;Zoo
4848;case_270;;Receive payment request;send;2021-06-16 17:05:49.031000+02:00;request_268;request;Zoo
4848;case_270;;Wait for payment;;2021-06-16 17:05:53.105000+02:00;;;Zoo
4848;case_270;notification;Payment confirmed;receive;2021-06-16 17:06:11.444000+02:00;account_269;account;Zoo
4848;case_270;;Deliver Zooclub card;send;2021-06-16 17:06:14.646000+02:00;card_271;card;Zoo
4949;case_274;start;Receive visitor information;receive;2021-06-16 17:06:36.466000+02:00;info_274;info;Zoo
4949;case_274;;Enter customer data into the system;;2021-06-16 17:06:38.913000+02:00;;;Zoo
4949;case_274;;Send request to billing department;;2021-06-16 17:06:43.452000+02:00;;;Zoo
4949;case_274;;Forward information to making department;;2021-06-16 17:06:47.598000+02:00;;;Zoo
4949;case_274;;Mail ZooClub magazine;;2021-06-16 17:06:47.963000+02:00;;;Zoo
4949;case_274;;Wait for payment;;2021-06-16 17:06:52.434000+02:00;;;Zoo
4949;case_274;;Send payment request;send;2021-06-16 17:07:01.982000+02:00;request_272;request;Zoo
4949;case_274;;Receive payment request;send;2021-06-16 17:07:01.982000+02:00;request_272;request;Zoo
